sample,PG,mPG
1386,0.1468072225533918,0.21721073806452162
1387,0.1452160860382093,0.21773486476257814
1388,0.1529299011286001,0.16463482113181224
1389,0.1519706662389283,0.14329817017089527
1390,0.1523378823562328,0.1458653755373833
1391,0.1459156166251298,0.13295859420304207
1392,0.1386342209903107,0.13984120450950757
1393,0.1414864717931835,0.1419822076711162
1394,0.1425856490567046,0.14143759988795424
1395,0.1486786585435872,0.14400122131379628
1396,0.1554150397769588,0.13786708456620905
1397,0.1413400331896207,0.14460265368740988
1398,0.1499421206909476,0.14890748238681292
1399,0.1502907977751751,0.15512312248154128
1400,0.1461047139165497,0.1555406242082373
1401,0.1421403248331621,0.1436937343741035
1402,0.1445043993700497,0.14644247065666627
1403,0.1520999092172506,0.18566503996689468
1404,0.1514409091677046,0.1837333911310377
1405,0.1460134074964952,0.15263256931737262
1406,0.1523029278230173,0.17267633872700028
1407,0.1475586606584774,0.1672558093736476
1408,0.1540826967212511,0.24810525889015544
1409,0.1483820082987007,0.16568418715580718
1410,0.1451992150321228,0.17148989674066475
1411,0.146804766739241,0.1659387457839478
1412,0.1487629057050896,0.1767913305117763
1413,0.1498322533903229,0.17019643716815414
1414,0.1415854732936806,0.14530210777066566
1415,0.1399620940794285,0.16138668581656793
1416,0.1431658907071403,0.15796512861922873
1417,0.1417003943721548,0.1419082140346312
1418,0.1388686642636564,0.15226918384373533
1419,0.1343829752432972,0.1541929279172288
1420,0.1373779719811768,0.14608577769619177
1421,0.142247310147731,0.1564317823579341
1422,0.1318151339277083,0.19750538710725693
1423,0.1378599291861742,0.18218900048761
1424,0.1414632700400937,0.17749583366525018
1425,0.1470832376759928,0.16352065885181025
1426,0.1438921753424527,0.14113510802645698
1427,0.1537479570139084,0.14587340462127524
1428,0.152647189596244,0.14495602316568268
1429,0.1493465668982658,0.13798476915468172
1430,0.1458513313271211,0.1405555823355388
1431,0.1517383644223369,0.14633261507110615
1432,0.1603017948359247,0.1445594991469901
1433,0.1574083257315663,0.14207078399483275
1434,0.1512912128821786,0.13425295913765278
1435,0.1529128217781355,0.12656559848798274
1436,0.1507910674469466,0.13156029679178896
1437,0.1465697621798989,0.13155983293008242
1438,0.1433543192932655,0.1409338463144892
1439,0.1423023704176229,0.13785494431082795
1440,0.1597730969944529,0.13398356289826605
1441,0.162171564918974,0.13847373808306365
1442,0.1512078006934086,0.1323903358557115
1443,0.1493472587470819,0.13413163498352806
1444,0.1486722260044349,0.1875376437391435
1445,0.1501588363353529,0.18708857587788089
1446,0.1416091121368482,0.18179387984917278
1447,0.1371843735871868,0.15425999993903264
1448,0.1318431081840984,0.16077657229109238
1449,0.1401234913365296,0.14155121068516055
1450,0.1483161882067044,0.16553181863534838
1451,0.1379618539464415,0.1809343361310966
1452,0.1371932679702141,0.17558901819974979
1453,0.1339017110614936,0.16179694203319536
1454,0.1352176705643462,0.16468132782808853
1455,0.1433933197318171,0.16326110543302563
1456,0.1316654114787931,0.16029464473627844
1457,0.1324322798738135,0.16411853814100388
1458,0.1399911583013109,0.16055217110812162
1459,0.139692750521953,0.14514191283503536
1460,0.142963045277984,0.14543376753128345
1461,0.1419117692946339,0.1567877938373476
1462,0.1492125954880915,0.15262460972433617
1463,0.141913968733285,0.14295727089706514
1464,0.1481981789089897,0.14819971247727487
1465,0.147932715648765,0.16597973459320436
1466,0.1673368547199383,0.17865376128975213
1467,0.16132035149596,0.15370792210521766
1468,0.1600610546471498,0.15162437072248716
1469,0.1548446538881928,0.13988254573251885
1470,0.1460359861246291,0.15314721908380377
1471,0.1531542580588592,0.16039326837333548
1472,0.1521867679255972,0.15039252454517546
1473,0.1523088079329499,0.1504853234982604
1474,0.1497945494720474,0.1665115867562673
1475,0.1543002171155178,0.15082457173239897
1476,0.1498563120139786,0.14692652975456208
1477,0.1541328123676516,0.13794502026314506
1478,0.1592958611704169,0.1395213172866787
1479,0.1597895942648417,0.13686896856267142
1480,0.1632186145156003,0.14069603466733205
1481,0.165445880990236,0.1573352019809969
1482,0.165596728120731,0.14091165423949392
1483,0.1579886626386705,0.14379723578788106
1484,0.1582509451118814,0.1372983296784685
1485,0.1452169209490884,0.15889471638336283
1486,0.1628384890422809,0.16648043773929494
1487,0.1583949284085863,0.16005388036858612
1488,0.1601008487323118,0.13700726957767878
1489,0.1589953068524963,0.1578995191270404
1490,0.1582606201267091,0.154837678807514
1491,0.167438345527125,0.17921471732548674
1492,0.1654498651697382,0.18204693882952727
1493,0.1586952413642227,0.18921804848056803
1494,0.1675620874658363,0.176250731095186
1495,0.1572283282697421,0.18202915883636664
1496,0.1498896018752511,0.18009063870615094
1497,0.152860256227602,0.17542092399800047
1498,0.1497269470864302,0.18192886782829695
